name;hash;reboot_date;reboot_time;ip;or_port;fast;running;stable;v2dir;valid;exit;guard;hsdir;badexit;staledesc;authority
wien;BuclJrvgQMUcWt+6oHrdmuteH6E;2022-08-05;18:44:59;94.23.247.42;443;True;True;True;True;True;False;True;True;False;False;False
relayonbeshaba;BuwsFmnlqBHZZA4HztV4baUMVzc;2022-08-05;18:22:26;185.220.100.245;9000;True;True;False;True;True;True;False;False;False;False;False
thorgodofhunger;BwQGL7mlpWWTYaC49CuItkGaG0Q;2022-08-06;01:17:33;94.130.10.251;9001;True;True;False;True;True;False;False;False;False;False;False
execs2;BwsD62K9eal5S5A/Ojiuu6Jd3vk;2022-08-06;03:55:03;45.58.156.75;80;True;True;True;True;True;False;True;False;False;False;False
panoptykon;BwsWRQlA8As6HIjBrXHrILbGGnI;2022-08-06;08:31:41;51.68.155.201;9001;True;True;True;True;True;False;False;True;False;False;False
Elenore;BxG3IGKKhLFNQhB/uMlU72mbODM;2022-08-06;08:10:25;81.16.19.39;9001;True;True;True;False;True;False;False;False;False;False;False
LaTlayuda;BxKIshgnEeUoQkgTcEjg+7+zYjM;2022-08-05;22:01:00;91.121.147.65;9001;True;True;False;False;True;False;False;False;False;False;False
DarkstarTor2;ByhxQ4kkK4o0YY81vbR3UlOXSbU;2022-08-05;18:24:17;51.89.45.83;9001;True;True;False;True;True;False;False;False;False;False;False
artikel10buc02;By4og4VK2gxrD8FJdUTlKdn9g3M;2022-08-06;06:11:22;185.100.87.250;9443;True;True;True;True;True;True;True;True;False;False;False
artikel10ber72;BzuIKVkQuMWGfygiPZfS6/AH4sI;2022-08-05;21:29:55;185.220.101.227;9443;True;True;True;True;True;False;True;True;False;False;False
idideditheconfi;Bzx+YJv9jPrsvjy315kDfwtdwNc;2022-08-06;07:52:27;124.148.22.90;9001;True;True;True;True;True;False;True;True;False;False;False
malawikob;Bz2oVuDYz1N0ptYJBhv0PGy5llY;2022-08-06;05:00:00;172.105.234.235;9001;True;True;False;False;True;True;False;False;False;False;False
Unnamed;B0sgwz1KA0U/sZqFNc3OE1JlilY;2022-08-06;01:07:56;93.99.255.254;8443;True;True;True;True;True;False;True;False;False;False;False
stargate1312;B4hALPDjAMRNrkWOg2uxuoKEkwM;2022-08-06;06:28:06;84.176.149.197;443;True;True;False;True;True;False;False;False;False;False;False
AcrimonyOZ;B4z8yqPfBcLRL+Y2nFqCBZRSgFU;2022-08-06;04:32:50;51.161.202.121;9001;True;True;True;True;True;False;False;False;False;False;False
SingularET;B5BaDYrRwTTTA2hyFAsdset2F3I;2022-08-06;06:32:22;185.212.149.111;9001;True;True;True;True;True;False;True;True;False;False;False
mistersixt2;B54RfguAhIRkbKdxX1L2/8gx748;2022-08-06;01:04:45;88.99.104.83;9001;True;True;True;False;True;False;False;False;False;False;False
relayon0159;B6KtsHnhRAknAg0jtHtDWMylhag;2022-08-06;07:18:33;185.220.101.159;10159;True;True;False;True;True;True;False;False;False;False;False
kramse02;B6z7CAHk909WEPhwtfy7VTnby9E;2022-08-05;21:16:38;185.129.62.63;9001;True;True;False;True;True;True;False;False;False;False;False
debiansRelayTor;B7V4qE6Odvp1kVuR4xtuUOf93JA;2022-08-06;04:08:55;94.16.114.231;9001;True;True;True;True;True;False;False;True;False;False;False
homeplanet;B7j8W2ZxnDVfq/hLT14BMeEn3wE;2022-08-06;00:12:37;85.91.153.163;9001;True;True;True;True;True;False;False;False;False;False;False
FreeMirrorOrgSG;B8EC1rAn5bK5yULj6ULA8k3+5Rs;2022-08-05;18:29:46;139.99.46.190;443;True;True;True;True;True;False;True;True;False;False;False
WolfClay;B8PrvkHfn+hVHfaWQv66cOlU3A8;2022-08-06;04:42:29;185.177.151.42;443;True;True;True;True;True;False;True;True;False;False;False
fav53;B9dy30ZxxAp6yR8iNLzpz18z9PQ;2022-08-05;18:48:52;205.185.117.89;9001;True;True;True;True;True;True;True;True;False;False;False
RiggsOceanlock;B/DmUuTMsKDx6I0ARuyzIuYxjIY;2022-08-05;19:29:38;78.138.98.42;9001;True;True;True;True;True;False;True;True;False;False;False
TheGreatKing;CCTXx/sRfVxqwBWB/XmOZww3yAQ;2022-08-05;20:19:10;80.66.135.123;9001;True;True;True;True;True;False;True;False;False;False;False
hirelayarty;CDdpHnQa6OK4sMYHwbTt2y5d8Bs;2022-08-05;19:32:32;107.173.167.162;9001;True;True;True;True;True;False;False;True;False;False;False
pengy;CDlMSHPIpxvp9TWT+bStaUv825A;2022-08-06;02:54:51;185.56.171.94;9001;True;True;True;True;True;True;True;True;False;False;False
NAKAM;CDxSBRFA24r3cL1Ax8iIPv/0yvM;2022-08-06;07:20:41;212.227.165.251;443;True;True;False;True;True;False;False;False;False;False;False
privacyftw;CFCXElTLXbWVkog5O0OOOJSb0H8;2022-08-06;04:13:29;92.34.220.187;443;True;True;True;True;True;False;True;True;False;False;False
pastly01;CFUny9ZIX9R1rJg/qGg6LZAouqg;2022-08-06;06:50:42;173.66.91.189;8234;True;True;True;True;True;False;True;True;False;False;False
ebevahsh;CFqFz6sSxh7PBBx6aIy2NJZn8TQ;2022-08-05;22:28:32;74.118.138.21;9001;True;True;False;True;True;False;False;False;False;False;False
artikel10ber91;CGE3q4N/Bw+SzzBtp9Cbkl/diFo;2022-08-06;06:17:07;185.220.101.237;8443;True;True;True;True;True;False;False;True;False;False;False
MYCROFTsOtherChild;CGH0lm4ZnAup2x2QTbS8hDUI8Sw;2022-08-05;18:02:40;98.193.69.56;32323;True;True;True;True;True;False;False;False;False;False;False
8lyWARGTU4wesrfy8i;CIJECHQDSvvi+/FkY6KQ8yeOJPc;2022-08-05;17:03:33;176.58.121.159;9001;True;True;True;True;True;False;False;True;False;False;False
Unnamed;CIpiN+7Yft6w4eOtCkpBn5Y/B4c;2022-08-05;20:23:31;176.9.40.67;9001;True;True;True;True;True;False;True;True;False;False;False
DTFNODE02;CJBFsQlkZrrJfg06g2k1AlsSjNc;2022-08-06;08:34:09;146.19.213.215;443;True;True;True;True;True;False;True;False;False;False;False
Unnamed;CJP8JVaBlej8lY/LTSnx78qaXJU;2022-08-06;03:28:59;37.46.227.42;9001;False;True;False;True;True;False;False;False;False;False;False
IloveTorone1;CKnzS8flib8MeuxaqdLg9sOtTF0;2022-08-05;22:15:46;45.134.173.36;443;True;True;True;True;True;False;True;False;False;False;False
annatesla;CLSIimVm9rxTY0I4YvSFKUIKufc;2022-08-05;22:07:13;5.255.101.131;9001;True;True;True;False;True;True;False;False;False;False;False
riga;CM2dQiQFjcl6HydnmlvuVyTExuw;2022-08-06;08:11:36;195.123.212.113;9001;True;True;True;True;True;False;True;True;False;False;False
DigiGesTor4e4;CM49v9qifbbARKZ3r2jXI1wq/IU;2022-08-05;21:27:03;195.176.3.20;8443;True;True;True;True;True;True;True;True;False;False;False
ZynfulRelay;COZAebl9m6mQotysEF+bvDsq4nY;2022-08-06;04:16:47;2.56.98.134;443;True;True;True;True;True;False;True;False;False;False;False
yoyobolo;COcV84DwAxOzuZrLENqsel9jgn0;2022-08-06;05:04:45;75.184.16.251;40932;True;True;True;True;True;False;False;False;False;False;False
Unnamed;CP4n907Ei012Z+v69lTlFRuZJPE;2022-08-06;02:49:26;80.129.18.119;9001;True;True;True;True;True;False;False;True;False;False;False
pissnissechicago;CQf4TEL+XbEE5x3O+Zo84OXUlG0;2022-08-05;15:45:56;23.94.251.172;443;True;True;True;True;True;False;False;False;False;False;False
Mercury;CQl1h10bvlP2/yrcqLpByX27Plk;2022-08-06;00:02:39;45.9.168.191;9001;True;True;True;True;True;False;True;True;False;False;False
jwt28156;CSpwc1/Mp1PQiM3GC2D3dDCa+sM;2022-08-06;07:28:35;185.245.60.22;9100;True;True;True;True;True;False;False;False;False;False;False
DTFNODE04;CTGuRwX8h3mMdGzt7DoDt07uY0E;2022-08-06;07:08:43;146.19.213.217;443;True;True;True;True;True;False;True;True;False;False;False
SevenLayers;CTW6kXj547UMmd1T9yOGX8Ikz6g;2022-08-06;02:11:06;192.124.250.83;9001;True;True;True;True;True;False;False;False;False;False;False
sten;CUoOa0vc7YG4ooEUMPX68DRko6g;2022-08-06;00:32:54;193.110.95.34;9001;True;True;False;True;True;True;False;False;False;False;False
collyum;CWVugepavU45PlZEgo9PtmKHAEU;2022-08-05;17:30:00;195.189.96.247;443;True;True;False;True;True;False;False;False;False;False;False
MetalsAU;CX2DkKmY++vb2oC6x9hviuYG5KY;2022-08-06;02:19:08;93.95.231.110;9001;True;True;True;True;True;False;True;True;False;False;False
TorWedos;CYdEqB1cycMZKhmX1MrG9nkImbs;2022-08-06;05:10:09;89.221.212.118;143;True;True;True;True;True;False;True;False;False;False;False
tourette;CY2c91aNJ6goj6S7OBmpmRMxXW4;2022-08-06;01:08:51;91.47.201.8;443;True;True;False;True;True;False;False;False;False;False;False
lrjstorrelay02;CY73Rk/VXkojIekFeMjz7We1OkA;2022-08-06;03:54:05;194.163.147.235;19001;True;True;True;True;True;False;True;True;False;False;False
Quetzalcoatl;CY+YU4ohoWMy6MS3JDBcKjSWpGc;2022-08-05;20:32:15;185.194.142.194;9000;True;True;True;True;True;True;True;True;False;False;False
martzeladidnt;CZXLBmVbStUGifSrMDdkzXF8JY4;2022-08-06;02:17:32;82.116.120.3;443;True;True;True;True;True;False;False;True;False;False;False
Deepsky;CacOOW3pP1TUVBu7Dsjisjdh808;2022-08-05;20:27:58;109.228.53.235;443;True;True;True;True;True;False;True;False;False;False;False
Unnamed;Ca9celmFLvRP9W0wwB1fQS/Rl4Y;2022-08-06;03:10:14;74.208.182.78;9001;True;True;False;True;True;False;False;False;False;False;False
zwiebelfoo2;Cb/mo2LSzkNcRfmbVhcbbaSG0PE;2022-08-06;02:42:51;89.58.33.214;443;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;CcoZV+wGcQRNrS7qKCo0j/19Jx4;2022-08-05;20:02:33;185.194.141.178;9000;True;True;True;True;True;True;True;True;False;False;False
Unnamed;Cc4a8/ty5z3+bvX698gLAbjGIoY;2022-08-05;14:53:16;103.4.153.21;443;True;True;True;True;True;False;False;False;False;False;False
cyph21node2;CdIimpWJAdklGfqO6T/7FIGC2po;2022-08-06;06:26:45;141.147.33.116;9001;True;True;True;True;True;False;True;False;False;False;False
OnionSlice;Cd6ppnL97zjOAeP0U+fXzQcH58Y;2022-08-06;01:26:46;208.1.62.240;443;True;True;True;True;True;False;True;True;False;False;False
GomasyDotJP;CeEHsYGHGWdk/4zIdOIkfOQRtQo;2022-08-06;03:57:29;139.162.127.100;9001;True;True;False;False;True;False;False;False;False;False;False
torrelay;CfGTZYfVqCq815sRWZwETnLBOEA;2022-08-05;23:41:07;185.163.45.253;443;True;True;True;True;True;False;True;True;False;False;False
mureyuame;CfTscsLeDADrGbs7FHJLdfB2dvU;2022-08-06;02:54:51;46.226.105.119;10400;True;True;False;True;True;False;False;False;False;False;False
Hermes;CfZOAPNMiPYEFj8k03vq+SRXAuo;2022-08-05;21:31:15;98.115.87.163;443;True;True;True;True;True;False;False;False;False;False;False
portnoy;CgwB3QBE5wMY2ePaXxJaCQacV8E;2022-08-06;06:57:38;185.198.26.149;9001;True;True;True;True;True;False;True;True;False;False;False
Anaconda2;ChdUWTw9v1tbNcBNYI438oJWs18;2022-08-05;16:54:19;83.0.60.229;1315;True;True;False;True;True;False;False;False;False;False;False
kingpins2;Ch7Mt98CckkqTzf7V9wPn0KnfXE;2022-08-05;15:34:57;45.58.156.77;80;True;True;True;True;True;False;True;False;False;False;False
Tor4tahfahce;CiFRwEkrihf9A+1AWYYnpwJ645s;2022-08-06;02:15:46;63.227.116.162;443;True;True;True;True;True;False;True;True;False;False;False
Digitalcourage4ipca;CiNmmAooQtdw744Tan2hSHY2BEc;2022-08-06;07:52:31;185.220.102.242;443;True;True;True;True;True;True;True;True;False;False;False
Bisquit;CiTKQGnJIujM16vGgO33cbHoRNI;2022-08-06;00:00:00;193.32.127.236;59092;True;True;False;False;True;False;False;False;False;False;False
Quetzalcoatl;CjqvUwdH1wNNv4jFGAM6IoJ+PEY;2022-08-05;20:51:22;5.45.103.136;9100;True;True;True;True;True;True;True;True;False;False;False
nodv21;CjujZI5Tpivc9PSdV2KAOYGLjmk;2022-08-06;05:21:09;45.62.224.11;9001;True;True;False;True;True;False;False;False;False;False;False
FlashEel;ClAA5f8pd+DSNrn1tHWQ2IiElN8;2022-08-05;14:56:59;130.61.125.241;9001;True;True;False;True;True;False;False;False;False;False;False
EatErgot;ClaYW73bX9H6qMkTPHEVlhqmw3A;2022-08-06;01:08:06;193.218.118.158;9001;True;True;True;True;True;True;True;True;False;False;False
Sturmvogel;Clks6KU67N+RMNNyRcZGCyOHKN8;2022-08-06;01:55:10;77.50.84.6;443;True;True;True;True;True;False;False;False;False;False;False
arighttosurf;CmABseOp9TZb08KYi9abuOrXEok;2022-08-06;04:04:08;45.83.234.114;9002;True;True;False;True;True;False;False;False;False;False;False
sikrelay;CnQTBoAYrd5RSmipGkjIbCfvZKU;2022-08-05;18:14:01;162.251.116.2;443;True;True;False;True;True;False;False;False;False;False;False
Quetzalcoatl;CnbAoKch3bwyS3Ba2/yV/YBq6FU;2022-08-06;07:04:38;188.68.50.25;9000;True;True;True;True;True;True;True;False;False;False;False
Unnamed;Cn3kz1/kngA0VT1xb8q7mtXteSQ;2022-08-06;04:15:00;23.94.220.202;9001;True;True;False;False;True;False;False;False;False;False;False
PieroV;CsPIa8nKKlDHdi70KrxtN1daz/s;2022-08-06;08:10:13;164.132.226.30;22;True;True;True;True;True;False;True;False;False;False;False
tinaTOR;CsPo2f1j7D5Hc4wMunfDxYGlCTU;2022-08-05;16:11:03;91.245.255.87;9001;True;True;True;True;True;False;True;True;False;False;False
ProjectSegfault;CtwHFc9jYhAQ6cImNhJrIsK1sJE;2022-08-05;21:59:44;94.23.181.52;1984;True;True;False;True;True;False;False;False;False;False;False
vanaheim;Ct9JgqYjHs1tBBcENb+0wOTK31s;2022-08-06;01:29:45;173.69.14.36;443;True;True;True;True;True;False;False;True;False;False;False
tor7;CuJeJhILaGb1SKD8zwh6H3ayrU0;2022-08-06;03:56:30;31.133.0.123;443;True;True;True;True;True;False;False;True;False;False;False
glass9099;CuSGZze/TZdevJb6T7JLmIJGckI;2022-08-05;20:54:06;178.218.162.62;443;True;True;False;True;True;True;False;False;False;False;False
scylding;CuUcD6BtAyf9VIIOwcokqgjt5ag;2022-08-05;22:21:41;50.250.14.89;9001;False;True;True;True;True;False;False;False;False;False;False
privacyexit;CvOZQK+WjP2iv3pgHvMwTgb0S7Y;2022-08-05;22:07:28;185.170.114.243;443;True;True;True;True;True;True;True;True;False;False;False
Unnamed;CvkChdaz7MUqv6PLMUBN9vr5MTQ;2022-08-05;18:05:33;37.191.201.85;8443;True;True;True;True;True;False;True;True;False;False;False
Quetzalcoatl;CvmCzHGgHZXolZ12PQ7A5abGEkQ;2022-08-05;16:39:48;188.68.36.68;9000;True;True;True;True;True;True;True;True;False;False;False
EO;Cwctt8/cvWDV4SVrQamfrqgArw0;2022-08-05;15:24:11;23.129.64.187;443;True;True;True;True;True;False;False;True;False;False;False
SnarkyRelay;CyYNZqHupbxbWkvjIHH3Xw9dk4g;2022-08-05;14:56:21;75.172.18.168;9090;True;True;True;True;True;False;True;True;False;False;False
Ranlvor;C0U3WizoBl6KZJ1SzDXznRKHRag;2022-08-05;20:27:53;95.216.27.105;9001;True;True;True;True;True;False;True;True;False;False;False
l0z3rzb3d4m3d;C1O/kZuaAe1i7RDlEpKspQ3bEOs;2022-08-05;17:42:51;65.108.253.128;443;True;True;True;True;True;False;True;False;False;False;False
TORro;C1VZQNN9yElyiEHAspAHThob3Kg;2022-08-06;02:54:03;188.138.75.101;443;True;True;True;True;True;False;True;True;False;False;False
poopypants5;C1fsS1+DlXx6y+juWrp67qfOHWY;2022-08-06;02:32:37;168.235.111.34;443;True;True;True;True;True;False;True;False;False;False;False
ChuckNorris;C1fxa/lkd4jNZ78EYHpfaonMuFE;2022-08-05;23:22:15;116.202.169.25;3443;True;True;False;True;True;False;False;False;False;False;False
AntpiNet;C1pSfwQplJsX2+XVB/FfCOWPcGQ;2022-08-06;07:03:55;193.53.98.188;9001;True;True;True;True;True;False;False;True;False;False;False
Quetzalcoatl;C1vHazvnVTsin9PnPyau1Bwx3Rk;2022-08-05;17:26:11;107.189.11.153;9000;True;True;True;True;True;True;True;False;False;False;False
CalyxInstitute08;C15ecP/qnH+f/RO44WkWpgjz6es;2022-08-06;02:43:45;162.247.74.216;443;True;True;True;True;True;True;True;True;False;False;False
Fabmann;C3UXijjRNQGowfIfBsiS1pWhvos;2022-08-05;17:42:42;213.47.185.95;9001;True;True;False;True;True;False;False;False;False;False;False
OnionDAOContributor;C3eHIu5h4cNfWUL3uudZj1PftZk;2022-08-06;04:15:07;5.255.99.5;9001;False;True;True;True;True;True;False;False;False;False;False
Fission04;C4Qctw+e0f0DIsK6LrDYBCDYfPo;2022-08-05;15:32:53;149.56.94.219;443;True;True;True;True;True;False;True;False;False;False;False
purplewineglass;C4a7/Vz66AhnChaqd9dbekBsqHE;2022-08-06;07:09:35;93.42.106.202;9021;True;True;True;True;True;False;True;False;False;False;False
who4USicebeer47;C4pVefQwUSFOKIVJJCBSA6gB5Qo;2022-08-06;02:47:24;173.208.190.12;7162;True;True;False;True;True;False;False;False;False;False;False
artikel10ber27;C6HI8mr60/rvO2oij5c4LRFQJ7k;2022-08-06;06:13:31;185.220.101.14;8443;True;True;True;True;True;True;True;True;False;False;False
tdxchg;C6MKPRG3P5XRRHzJs1vl8GgdWhw;2022-08-05;23:32:37;207.180.192.66;9001;False;True;True;True;True;False;False;False;False;False;False
brokeneye;C7YTYxrqffjGs0y9GJJdGmK7xQw;2022-08-06;02:49:21;179.43.145.244;9001;True;True;True;True;True;False;False;True;False;False;False
BerkeleyFiberGuard;C8a3FzJWyod6pyqLbDWcnim+ccY;2022-08-05;22:13:05;135.180.40.138;9100;True;True;True;True;True;False;True;True;False;False;False
artikel5ev1;C8i6Msw8sPWY4MknePfAlG37zpE;2022-08-05;15:02:07;87.118.116.90;443;True;True;True;True;True;True;True;True;False;False;False
quark;C9dExGdP+2DNHypuh3sC975FWLU;2022-08-06;00:59:52;178.63.68.78;9001;True;True;True;True;True;False;False;True;False;False;False
dc6jgk6b;C+LGyP3Llq9lgD087kkhTWGfxUI;2022-08-05;23:22:40;62.141.48.175;444;True;True;True;True;True;False;False;True;False;False;False
Dagoth;C+yGDEX2nwRwhN/q+3561ooGJ4s;2022-08-06;08:28:17;73.127.26.199;9001;True;True;True;True;True;False;True;True;False;False;False
0x766c6164;C/YG3oNtTHlMr/fKeHIPjIdmCZg;2022-08-05;20:42:29;82.76.121.220;9002;True;True;False;True;True;False;False;False;False;False;False
libel;DAOfNcLkDctxzYoH6Xx/13h9QtY;2022-08-06;03:30:48;5.200.21.144;443;True;True;True;True;True;False;True;True;False;False;False
psychopomp0;DDI1GR/Klyx0V0d6vCB6n/7IGMU;2022-08-05;18:45:23;185.220.103.112;443;True;True;True;True;True;False;True;True;False;False;False
rem023;DDWZB57yHEmUrW3ekfcqSPFuipg;2022-08-06;05:01:48;217.78.28.37;9451;True;True;True;True;True;False;False;True;False;False;False
HORUS1;DD1eGePHW1Bcis0m+J3KLflwVT4;2022-08-06;03:31:51;65.108.3.114;1066;True;True;True;True;True;False;True;False;False;False;False
Freebird32;DEdbpNOqPCibcW+VlUytYW5QxOU;2022-08-05;22:55:37;81.7.18.7;9001;True;True;True;True;True;False;True;True;False;False;False
SchleswigHolstein2;DEfySRGg1lC+EzaucvBPwXUrduU;2022-08-05;15:23:51;23.129.64.172;443;True;True;True;True;True;False;False;True;False;False;False
bruxa;DFz9fMMCUVVaw6iy+H5SNDBHf7E;2022-08-05;19:42:12;23.250.14.106;443;True;True;True;True;True;False;True;True;False;False;False
braunbaer;DHEea0ZkfBeZgmLLhvGLVLihh90;2022-08-05;18:59:23;109.70.100.78;8080;True;True;True;True;True;True;True;True;False;False;False
vraiOignon;DHsrCS8FJrx/wtiya/AwdnZeSso;2022-08-06;07:54:10;142.188.88.43;9001;True;True;False;True;True;False;False;False;False;False;False
doppelganger;DIpJ/mK3x97WS3xqlB71JA5PP3Q;2022-08-05;18:37:54;95.217.5.88;9101;True;True;True;False;True;False;False;False;False;False;False
Casper02;DI30Bwa6MgFK06N4MduswDSZMBM;2022-08-05;22:52:30;82.65.125.114;26761;True;True;True;True;True;False;True;True;False;False;False
sometornode486;DJAkkfV3jmURE+Op1h/bunsXuPQ;2022-08-06;02:19:30;79.216.182.125;9001;True;True;False;True;True;False;False;False;False;False;False
torstreiktnet;DJNVnW1+lbQVYUJDRbCxdvvmbwA;2022-08-05;17:20:01;78.47.226.12;443;True;True;True;True;True;False;False;True;False;False;False
nsaPwned;DJs8aGQhxajCC6oNc2nNkp9DoXQ;2022-08-06;06:57:58;80.244.243.158;1337;True;True;True;True;True;False;True;True;False;False;False
artikel10ber19;DKG2vJBuXdb0z+MitL7+ehfULVI;2022-08-06;06:12:33;185.220.101.10;8443;True;True;True;True;True;True;True;True;False;False;False
relayon1179;DKNnfc9DFEA84UiFnuVVP5rf1m4;2022-08-05;17:07:40;185.220.101.179;11179;True;True;True;True;True;True;False;True;False;False;False
lodrich2;DKP02VvPJJZPxGI1iKPxfi7iFt4;2022-08-05;23:23:48;85.195.253.5;9005;True;True;True;True;True;False;True;False;False;False;False
BM02;DKmK22GLTYI8y+HfZgLZTa/hHNY;2022-08-06;03:36:58;185.239.222.241;443;True;True;True;True;True;False;True;False;False;False;False
Turquoise;DKmcOIhvRsl5JIJ7fj66LBAfCuI;2022-08-05;23:49:33;37.120.244.74;443;True;True;True;True;True;False;True;True;False;False;False
TheSecondRelay;DK35ZQvm88tqCfKdi5ElDZPdkeY;2022-08-06;05:36:33;107.189.10.86;9001;True;True;True;True;True;False;False;True;False;False;False
BESTIOMONDE;DLw/xsyGPszzZ2FtVJXlOoYTtcw;2022-08-06;04:34:11;172.105.242.117;443;True;True;True;True;True;False;True;True;False;False;False
WurstRelay;DMkmSDbvAUB7STTQa2zVN9RBpio;2022-08-05;19:06:33;37.120.165.175;443;True;True;True;True;True;False;True;False;False;False;False
Quetzalcoatl;DNZm+cmkCoz7HmuUZVl6UdOhy/g;2022-08-05;17:01:30;5.45.96.177;9100;True;True;True;True;True;True;True;True;False;False;False
eita;DNyP3YpIcnHey3kcDUZYXxa8jxk;2022-08-05;23:07:11;185.26.127.24;443;True;True;True;True;True;False;False;False;False;False;False
TheLoneGunmen;DNz7C24VAOV73X8kBUPrrvgcEco;2022-08-06;00:46:34;213.163.70.234;443;True;True;True;True;True;False;False;True;False;False;False
Route66;DOO3Pd/5L/ZlOpx/kAOjK7bCNk0;2022-08-06;05:14:33;95.34.55.172;80;True;True;False;True;True;False;False;False;False;False;False
SCtorrelay2PL;DOYgGcUmE3KQVQFXQDlzf0xxc7A;2022-08-06;08:29:59;45.138.16.118;443;True;True;True;True;True;False;False;True;False;False;False
comedy;DPLwf/BYHrvM3yCeZVaUNYqY2BY;2022-08-06;07:18:16;185.225.17.105;9002;False;True;False;True;True;False;False;False;False;False;False
mef;DPw8AT48SVh4Q3lhBsXjrQk/Vf4;2022-08-05;23:33:21;94.23.248.158;9001;False;True;True;True;True;False;False;False;False;False;False
oli;DQkYWvWQ4pQ6lO805L48Jl2JHcY;2022-08-06;07:55:14;188.93.140.207;9001;True;True;False;False;True;False;False;False;False;False;False
sellerie;DRLY5y3tme4xuwxXeJNSvtDO7v8;2022-08-06;00:31:00;109.70.100.10;443;True;True;True;True;True;True;True;True;False;False;False
Unnamed;DRUFd+h5o2wzY5MEP7W0PhYZQ0A;2022-08-06;03:55:22;65.108.135.68;9001;True;True;True;True;True;False;True;True;False;False;False
torrelay223;DR4AqWONn9daUwndvZDV+IgtiQw;2022-08-05;16:06:48;45.10.24.90;9001;False;True;False;False;True;False;False;False;False;False;False
StopWarinUkraineNa2;DSt6ypr0VIZWWUVPgwK/tkJKNGg;2022-08-05;15:56:27;158.69.123.234;443;True;True;True;True;True;False;True;True;False;False;False
rofltor01;DS1LHSdGiAa7Ht+wJxXu6R4auU4;2022-08-06;00:22:14;51.254.96.208;9001;True;True;True;True;True;False;True;False;False;False;False
